wdt_ID,Domain,Price,Date,DateTime,Domain Length,Venue,Extension,Source,Sold Times,LTO,Hyphen,Number,Pattern,Domain Status
5459,SkinCancerLab.com,40,2020-01-16,2020-01-16 00:01,13,Flippa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7587928),,,,,,
1968,G2G.us,99,2020-01-15,2020-01-15 17:59,3,Afternic,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,Redirected
1967,ITASys.com,50,2020-01-15,2020-01-15 17:58,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,,,
5458,NanoSleeve.com,"3,000",2020-01-15,2020-01-15 00:11,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7587656),,,,,,
5457,MixedRealityAgency.com,"1,200",2020-01-15,2020-01-15 00:10,18,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7587400),,,,,,
5456,WrightLending.com,"1,250",2020-01-15,2020-01-15 00:09,13,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5455,Hotel-Network.com,"1,199",2020-01-15,2020-01-15 00:08,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,Yes,,,
5454,GoPlayNow.com,499,2020-01-15,2020-01-15 00:07,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5453,CareerKinetics.com,"1,000",2020-01-15,2020-01-15 00:06,14,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5452,Accoria.com,"2,149",2020-01-15,2020-01-15 00:05,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5451,Threadly.com,"2,049",2020-01-15,2020-01-15 00:04,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5450,OnionLinks.com,700,2020-01-15,2020-01-15 00:03,10,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5449,Hidden.wiki,"5,000",2020-01-15,2020-01-15 00:02,6,Private,.wiki,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586934),,,,,,
5448,KennelDoors.com,"2,600",2020-01-15,2020-01-15 00:01,11,Uniregistry,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586892),,,,,,
5447,RealProfit.co.uk,699,2020-01-14,2020-01-14 00:07,10,Afternic,.co.uk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586313),,,,,,
5446,SynergGroup.eu,699,2020-01-14,2020-01-14 00:06,11,Afternic,.eu,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586313),,,,,,
5445,DevMedia.co,850,2020-01-14,2020-01-14 00:05,8,Sedo,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586313),,,,,,
5444,SeedPay.co.uk,778,2020-01-14,2020-01-14 00:04,7,Sedo,.co.uk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586313),,,,,,
5443,LePerroquet.com,850,2020-01-14,2020-01-14 00:03,11,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-766#post-7586313),,,,,,
5442,TradingOptions.org,100,2020-01-14,2020-01-14 00:02,14,Afternic,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7586298),,,,,,
5441,Edit.in,"12,000",2020-01-14,2020-01-14 00:01,4,Dan,.in,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7585805),,,,,,
5440,ZCDO.com,199,2020-01-13,2020-01-13 00:01,4,Namesilo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7584817),,,,,,
1970,Candid.asia,50,2020-01-12,2020-01-12 18:01,6,Afternic,.asia,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
5439,GlamLure.com,144,2020-01-12,2020-01-12 00:02,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7582304),,,,,,
5438,RobotsGuru.com,888,2020-01-12,2020-01-12 00:01,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7582304),,,,,,
5437,Analytico.org,199,2020-01-11,2020-01-11 00:03,9,Afternic,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7581164),,,,,,
5436,InsureTech.pro,320,2020-01-11,2020-01-11 00:02,10,Afternic,.pro,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7580947),,,,,,
5435,Elvue.com,"3,699",2020-01-11,2020-01-11 00:01,5,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7580653),,,,,,
5434,SportsStudio.com,"1,300",2020-01-10,2020-01-10 00:04,12,Flippa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7579670),,,,,,
5433,Navyaa.com,250,2020-01-10,2020-01-10 00:03,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7579421),,,,,,
5432,NexGrip.com,800,2020-01-10,2020-01-10 00:02,7,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7578782),,,,,,
5431,PureMaze.com,"1,549",2020-01-10,2020-01-10 00:01,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7578541),,,,,,
1975,GlueGone.com,83,2020-01-08,2020-01-08 18:06,8,eBay,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
5430,HempTiger.com,"1,899",2020-01-08,2020-01-08 00:02,9,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7575839),,,,,,
5429,OneStopCrypto.com,"1,100",2020-01-08,2020-01-08 00:01,13,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7575302),,,,,,
1969,Sweety.dk,450,2020-01-07,2020-01-07 18:00,6,Afternic,.dk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
5428,HJOM.com,"3,500",2020-01-07,2020-01-07 00:13,4,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7574228),,,,,,
5427,Centricate.com,700,2020-01-07,2020-01-07 00:12,10,Epik,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573442),,,,,,
5426,PaymentsHub.co,979,2020-01-07,2020-01-07 00:11,11,Epik,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573416),,,,,,
5425,CraftCanna.com,"3,995",2020-01-07,2020-01-07 00:10,11,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5424,18716.com,"1,995",2020-01-07,2020-01-07 00:09,5,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,Yes,,
5423,BlockApt.com,100,2020-01-07,2020-01-07 00:08,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5422,PQIM.com,"1,995",2020-01-07,2020-01-07 00:07,4,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5421,Perseverate.com,495,2020-01-07,2020-01-07 00:06,11,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5420,NGH.co,"3,995",2020-01-07,2020-01-07 00:05,3,GoDaddy,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5419,Mansion.co,"4,895",2020-01-07,2020-01-07 00:04,7,Sedo,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5418,BasicBlockchain.com,795,2020-01-07,2020-01-07 00:03,15,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,,
5417,HoustonImmigrationLawyer.com,"1,995",2020-01-07,2020-01-07 00:02,24,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573353),,,,,Geo,
5416,Devour.io,780,2020-01-07,2020-01-07 00:01,6,Epik,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573263),,Yes,,,,
5415,Bredify.com,"1,395",2020-01-06,2020-01-06 00:06,6,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7573121),,,,,,
5414,NXTLVL.co,750,2020-01-06,2020-01-06 00:05,6,Dan,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7572842),,,,,,
5413,DataScience.eu,995,2020-01-06,2020-01-06 00:04,11,Dan,.eu,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7572842),,,,,,
5412,Matic.co,"2,000",2020-01-06,2020-01-06 00:03,5,Dan,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7572842),,,,,,
5411,Maka.co,"3,000",2020-01-06,2020-01-06 00:02,4,Afternic,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7572842),,,,,,
5410,Honest.net,"31,500",2020-01-06,2020-01-06 00:01,6,Private,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-765#post-7571810),,,,,,
5409,Vitamium.com,849,2020-01-04,2020-01-04 00:03,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7569879),,Yes,,,,
5408,CondoCheap.com,144,2020-01-04,2020-01-04 00:02,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7569879),,,,,,
5407,EL.ma,400,2020-01-04,2020-01-04 00:01,2,NamePros,.ma,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7569581),,,,,,
5406,ZPOR.com,"2,889",2020-01-03,2020-01-03 00:03,4,Namesilo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7568461),,,,,,
5405,AutoID.co,225,2020-01-03,2020-01-03 00:02,6,Dan,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7567933),,,,,,
5404,uFell.com,400,2020-01-03,2020-01-03 00:01,5,Epik,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7567615),,,,,,
5403,Groundwork.xyz,600,2020-01-02,2020-01-02 00:03,10,Dan,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7566916),,,,,,
5402,Kawaii.xyz,"2,995",2020-01-02,2020-01-02 00:02,6,GoDaddy,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7566916),,,,,,
5401,Hygienic.net,200,2020-01-02,2020-01-02 00:01,8,NamePros,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7566491),,,,,,
1534,EventConnect.com,"100,000",2020-01-01,2020-01-01 10:44,12,Private,.com,Twitter (https://twitter.com/GeorgeKirikos/status/1454468025600684042/),,,,,,Developed
1533,IHSAdvantage.com,"250,000",2020-01-01,2020-01-01 10:43,12,Private,.com,Twitter (https://twitter.com/GeorgeKirikos/status/1454468025600684042/),,,,,,Redirected
9504,Researcher360.com,"3,000",2019-12-31,2019-12-31 00:13,13,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7564056),,,,Yes,,
9503,GlobalMart.co.uk,499,2019-12-31,2019-12-31 00:12,10,Afternic,.co.uk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7564001),,,,,,
9502,LoveIntense.com,300,2019-12-31,2019-12-31 00:11,11,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7564001),,,,,,
9501,Aesthetics.co,"1,488",2019-12-31,2019-12-31 00:10,10,Afternic,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7564001),,,,,,
9500,SkillLogiq.com,"2,399",2019-12-31,2019-12-31 00:09,10,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563920),,,,,,
9499,ParkCo.com,"3,200",2019-12-31,2019-12-31 00:08,6,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563397),,,,,,
9498,Puts.org,210,2019-12-31,2019-12-31 00:07,4,NameJet,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9497,WireTransfer.net,498,2019-12-31,2019-12-31 00:06,12,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9496,Subordinated.com,500,2019-12-31,2019-12-31 00:05,12,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9495,Flavour.net,419,2019-12-31,2019-12-31 00:04,7,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9494,Retard.net,349,2019-12-31,2019-12-31 00:03,6,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9493,InternetBlocker.com,221,2019-12-31,2019-12-31 00:02,15,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9492,DefenceServices.com,500,2019-12-31,2019-12-31 00:01,15,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7563387),,,,,,
9491,VRProjectors.com,69,2019-12-30,2019-12-30 00:04,12,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7562468),,,,,,
9490,MarriageCard.com,299,2019-12-30,2019-12-30 00:03,12,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7562468),,,,,,
9489,FloorRug.com,250,2019-12-30,2019-12-30 00:02,8,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7562468),,,,,,
9488,KTel.net,70,2019-12-30,2019-12-30 00:01,4,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7562468),,,,,,
1971,Caskets.us,299,2019-12-29,2019-12-29 18:02,7,Afternic,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
1972,Lyconet.net,350,2019-12-28,2019-12-28 18:03,7,Uniregistry,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
9487,Controversial.net,249,2019-12-28,2019-12-28 00:09,13,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7560230),,,,,,
9486,PayU.net,749,2019-12-28,2019-12-28 00:08,4,NameJet,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7560230),,,,,,
9485,9IX.com,300,2019-12-28,2019-12-28 00:07,3,NameJet,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-764#post-7560230),,,,Yes,,
9484,Sadoa.com,"2,035",2019-12-28,2019-12-28 00:06,5,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7560130),,,,,,
9483,CustomHumidors.com,300,2019-12-28,2019-12-28 00:05,14,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559831),,,,,,
9482,LookToBuy.com,995,2019-12-28,2019-12-28 00:04,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559779),,,,,,
9481,CBDInsuranceAgency.com,999,2019-12-28,2019-12-28 00:03,18,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559444),,,,,,
9480,BanksReality.com,200,2019-12-28,2019-12-28 00:02,12,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559415),,,,,,
9479,Tshirtsy.com,"1,599",2019-12-28,2019-12-28 00:01,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559361),,,,,,
9478,IQCHP.com,995,2019-12-27,2019-12-27 00:03,5,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559266),,,,,,
9477,VeganSupply.com,"5,657",2019-12-27,2019-12-27 00:02,11,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7559126),,,,,,
9476,FurnitureWale.com,399,2019-12-27,2019-12-27 00:01,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7558690),,,,,,
1973,Chat.agency,99,2019-12-26,2019-12-26 18:04,4,Dynadot,.agency,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-777#post-7667287),,,,Yes,,
9475,AnimateIt.net,399,2019-12-26,2019-12-26 00:01,9,Epik,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7556850),,,,,,
9474,SkylineTrailers.com,400,2019-12-25,2019-12-25 00:03,15,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7556726),,,,,,
9473,ElitIQ.com,"2,349",2019-12-25,2019-12-25 00:02,6,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7556465),,,,,,
9472,Plaid.in,"1,750",2019-12-25,2019-12-25 00:01,5,DaaZ,.in,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7556241),,,,,,
9471,Terrayn.com,"3,799",2019-12-24,2019-12-24 00:01,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7554788),,,,,,
9470,Affiliago.com,"2,400",2019-12-22,2019-12-22 00:02,9,Brandpa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-763#post-7551941),,Yes,,,,
9469,PromoteLife.org,250,2019-12-22,2019-12-22 00:01,11,GoDaddy,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7551721),,,,,,
1177,7Casino.com,"45,000",2019-12-21,2019-12-21 04:47,7,Afternic,.com,Twitter (https://twitter.com/BlakNames/status/1605535019493195777),,,,Yes,,
9468,IndoorMap.com,"1,900",2019-12-21,2019-12-21 00:08,9,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7550968),,,,,,
9467,WrightLending.com,"1,000",2019-12-21,2019-12-21 00:07,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7550953),,,,,,
9466,CareerKinetics.com,"1,250",2019-12-21,2019-12-21 00:06,14,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7550953),,,,,,
9465,Accoria.com,"2,149",2019-12-21,2019-12-21 00:05,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7550953),,,,,,
9464,Wikidemy.com,800,2019-12-21,2019-12-21 00:04,8,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549952),,,,,,
9463,AshevilleArborist.com,300,2019-12-21,2019-12-21 00:03,17,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549952),,,,,Geo,
9462,SeattleEndodontist.com,205,2019-12-21,2019-12-21 00:02,18,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549952),,,,,Geo,
9461,OcalaFlooring.com,800,2019-12-21,2019-12-21 00:01,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549952),,,,,,
9460,MindfulSpace.org,600,2019-12-20,2019-12-20 00:10,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549627),,,,,,
9459,CBDHK.com,"1,888",2019-12-20,2019-12-20 00:09,5,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549191),,,,,,
9458,WinChoiceUSA.com,492,2019-12-20,2019-12-20 00:08,12,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7549175),,,,,,
9457,WaveGuides.com,"10,388",2019-12-20,2019-12-20 00:07,10,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548960),,,,,,
9456,GenieCart.com,"1,299",2019-12-20,2019-12-20 00:06,9,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548855),,Yes,,,,
9455,TechIsFun.com,"1,500",2019-12-20,2019-12-20 00:05,9,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548160),,,,,,
9454,Slingshot.xyz,"2,495",2019-12-20,2019-12-20 00:04,9,GoDaddy,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548128),,,,,,
9453,Tuple.xyz,"1,000",2019-12-20,2019-12-20 00:03,5,Uniregistry,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548128),,,,,,
9452,Cicada.xyz,"1,380",2019-12-20,2019-12-20 00:02,6,Dan,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548128),,,,,,
9451,Destiny.xyz,"8,895",2019-12-20,2019-12-20 00:01,7,Dan,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7548128),,,,,,
9450,EIO.io,"1,600",2019-12-19,2019-12-19 00:06,3,GoDaddy,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9449,246.io,299,2019-12-19,2019-12-19 00:05,3,GoDaddy,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9447,AutoService.io,99,2019-12-19,2019-12-19 00:04,11,Dynadot,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9448,TechCloud.io,299,2019-12-19,2019-12-19 00:04,9,GoDaddy,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9446,588.io,"3,188",2019-12-19,2019-12-19 00:03,3,GoDaddy,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9445,Suki.io,"1,000",2019-12-19,2019-12-19 00:02,4,GoDaddy,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547351),,,,,,
9444,RitePlace.com,"1,499",2019-12-19,2019-12-19 00:01,9,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7547232),,,,,,
3240,Overleap.com,333,2019-12-19,2019-12-19 00:00,8,GoDaddy,.com,NameBio (https://namebio.com/overleap.com),2,,,,,Developed
9443,UsedPowersports.com,299,2019-12-18,2019-12-18 00:05,15,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7546300),,,,,,
9442,OutStaffer.com,"4,888",2019-12-18,2019-12-18 00:04,10,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7545371),,,,,,
9441,Thredly.com,"2,049",2019-12-18,2019-12-18 00:03,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-762#post-7545347),,,,,,
9440,GoodYearBelts.com,"5,000",2019-12-18,2019-12-18 00:02,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7545099),,,,,,
9439,EdithSmith.com,"1,999",2019-12-18,2019-12-18 00:01,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7544789),,,,,,
9438,Klinis.com,200,2019-12-17,2019-12-17 00:03,6,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7544013),,,,,,
9437,Cliqly.com,"1,899",2019-12-17,2019-12-17 00:02,6,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7543995),,Yes,,,,
9436,AirContract.com,900,2019-12-17,2019-12-17 00:01,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7543541),,,,,,
9435,WifeSwap.co.uk,497,2019-12-15,2019-12-15 00:09,8,DomainLore,.co.uk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540980),,,,,,
9434,WeLog.org,"1,200",2019-12-15,2019-12-15 00:08,5,Sedo,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540980),,,,,,
9433,Dovt.com,360,2019-12-15,2019-12-15 00:07,4,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540959),,,,,,
9432,PillarFund.com,"2,000",2019-12-15,2019-12-15 00:06,10,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540600),,,,,,
9431,Vetovia.com,"2,099",2019-12-15,2019-12-15 00:05,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540600),,,,,,
9430,Tofu.co,"1,000",2019-12-15,2019-12-15 00:04,4,Private,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-761#post-7540600),,,,,,
